DEPTH,CALI,DRHO,DT,DTS,GR,KTIM,NPHI,PPC1_CALI_NORM,RD,RHOB,RM,RS,RT,RXO,TVDMSL,CARB_FLAG,COAL_FLAG,KLOGH,PHIT,SAND_FLAG,VSH,FM. LABEL
2703.7284,8.3791,-0.0267,86.1692,154.312,109.2634,30.9379,0.2792,3.2816,1.1157,2.2892,1.1312,1.0426,1.1157,0.9596,2672.6536,0.0,1.0,58.7878,0.225743,1.0,0.2468,Johansen Fm. 4
2703.8808,8.3734,-0.0249,85.2952,153.4627,102.3928,37.9972,0.2755,3.2816,1.3107,2.2989,1.2796,1.2187,1.3107,1.0357,2672.8059,0.0,1.0,49.2305,0.219956,1.0,0.251,Johansen Fm. 4
2704.0332,8.3791,-0.0219,84.729,152.1318,102.1257,38.6232,0.2819,3.2816,1.4501,2.308,1.375,1.3164,1.4501,1.1271,2672.9585,0.0,1.0,32.0343,0.214586,1.0,0.2745,Johansen Fm. 4
2704.1856,8.3734,-0.0225,84.6641,150.9452,99.091,29.1065,0.2961,3.2816,1.7758,2.3206,1.6704,1.5943,1.7758,1.499,2673.1108,0.0,1.0,15.2335,0.207087,1.0,0.3181,Johansen Fm. 4
2704.338,8.3913,-0.0256,83.996,149.4302,102.7896,13.7769,0.2998,3.2816,1.8223,2.3336,1.7131,1.6322,1.8223,1.8543,2673.2632,0.0,1.0,9.5334,0.199388,1.0,0.3409,Johansen Fm. 4
2704.4904,8.3989,-0.0285,83.2776,147.8758,102.1316,8.2832,0.3031,3.2816,1.8375,2.3466,1.726,1.6458,1.8375,2.1474,2673.4155,0.0,1.0,6.0324,0.191694,1.0,0.3629,Johansen Fm. 4
2704.6428,8.398,-0.0256,83.1503,146.328,107.9108,6.0685,0.2897,3.2816,2.162,2.3575,2.0225,1.9465,2.162,1.9708,2673.5679,0.0,1.0,6.353,0.185216,1.0,0.349,Johansen Fm. 4
2704.7952,8.3997,-0.0209,83.2567,145.1629,115.1479,8.017,0.2893,3.2816,2.1784,2.3609,2.0187,1.9796,2.1784,2.0017,2673.7205,0.0,1.0,5.8296,0.183202,1.0,0.3522,Johansen Fm. 4
2704.9476,8.3932,-0.0153,83.8381,144.7473,114.9371,13.9196,0.2926,3.2816,2.1213,2.3636,1.9525,1.9493,2.1213,2.077,2673.8728,0.0,1.0,4.9406,0.181605,1.0,0.362,Johansen Fm. 4
2705.1,8.407,-0.0131,84.0842,145.0729,114.6943,22.4739,0.2922,3.2816,2.0147,2.3634,1.8493,1.8566,2.0147,2.0495,2674.0251,0.0,1.0,5.036,0.181771,1.0,0.3609,Johansen Fm. 4
2705.2524,8.4035,-0.0131,84.038,146.1142,110.5788,38.4475,0.2843,3.2816,1.7364,2.3581,1.6099,1.6231,1.7364,1.9055,2674.1775,0.0,1.0,7.2243,0.184866,1.0,0.3389,Johansen Fm. 4
2705.4048,8.3913,-0.0163,83.4383,147.4574,114.2826,54.0934,0.2791,3.2816,1.6476,2.3427,1.5302,1.546,1.6476,1.6104,2674.3298,0.0,1.0,12.9058,0.194026,1.0,0.3101,Johansen Fm. 4
2705.5572,8.3825,-0.0203,84.6007,148.3245,114.8476,54.6041,0.2748,3.2816,1.6365,2.3186,1.5159,1.5234,1.6365,1.6503,2674.4824,0.0,1.0,28.6979,0.208316,1.0,0.273,Johansen Fm. 4
2705.7096,8.3761,-0.023,85.8273,149.1493,120.1664,40.8946,0.2791,3.2816,1.3578,2.3069,1.2719,1.247,1.3578,1.4834,2674.6348,0.0,1.0,35.5538,0.21522,1.0,0.2678,Johansen Fm. 4
2705.862,8.3734,-0.0218,86.1478,149.7483,119.3252,29.6016,0.2797,3.2816,1.3589,2.3043,1.3254,1.2072,1.3589,1.4167,2674.7871,0.0,1.0,37.7696,0.216796,1.0,0.2658,Johansen Fm. 4
2706.0144,8.3761,-0.0184,85.665,150.8078,117.1886,25.7972,0.2844,3.2816,1.1756,2.305,1.1523,1.048,1.1756,1.1673,2674.9395,0.0,1.0,32.5427,0.216362,1.0,0.2761,Johansen Fm. 4
2706.1668,8.3792,-0.0142,84.3291,150.8621,109.4118,32.2495,0.2839,3.2816,1.0955,2.3048,1.0761,0.9857,1.0955,1.1267,2675.0918,0.0,1.0,33.249,0.216496,1.0,0.2748,Johansen Fm. 4
2706.3192,8.3761,-0.0122,85.2629,151.1418,106.7956,43.1134,0.2853,3.2816,1.243,2.3047,1.2195,1.1367,1.243,1.0492,2675.2444,0.0,1.0,32.0832,0.216562,1.0,0.2775,Johansen Fm. 4
2706.4716,8.3734,-0.0112,85.8646,151.1662,108.8058,52.3821,0.2921,3.2816,1.2388,2.3029,1.2119,1.1665,1.2388,1.0348,2675.3967,0.0,1.0,28.1029,0.217586,1.0,0.2889,Johansen Fm. 4
2706.624,8.3761,-0.0122,86.0743,151.5365,111.7545,53.8864,0.2976,3.2816,1.243,2.295,1.2165,1.1722,1.243,1.008,2675.5491,0.0,1.0,30.3489,0.222283,1.0,0.2905,Johansen Fm. 4
2706.7764,8.3744,-0.0138,85.7555,152.2819,114.4997,42.3498,0.2988,3.2816,1.2309,2.2807,1.1996,1.1538,1.2309,0.952,2675.7014,0.0,1.0,44.0839,0.230768,1.0,0.276,Johansen Fm. 4
2706.9288,8.3825,-0.0178,84.8747,152.1371,110.6633,33.4852,0.2957,3.2816,1.1056,2.2704,1.0609,1.0281,1.1056,0.9085,2675.8538,0.0,1.0,64.1262,0.236887,1.0,0.2577,Johansen Fm. 4
2707.0812,8.3704,-0.0225,84.7366,150.6984,108.8888,25.1289,0.2949,3.2816,1.2929,2.2661,1.2178,1.1212,1.2929,0.8909,2676.0061,0.0,1.0,74.0778,0.239416,1.0,0.2509,Johansen Fm. 4
2707.2336,8.3819,-0.0248,84.5032,148.7167,99.8081,19.2915,0.2817,3.2816,1.5749,2.2735,1.457,1.298,1.5749,0.9327,2676.1587,0.0,1.0,85.5794,0.235021,1.0,0.2334,Johansen Fm. 4
2707.386,8.3819,-0.0242,84.9369,148.7075,95.0931,22.1573,0.2695,3.2816,1.6134,2.2812,1.4795,1.3104,1.6134,0.9988,2676.311,0.0,1.0,95.589,0.230447,1.0,0.2181,Johansen Fm. 4
2707.5384,8.3631,-0.0231,86.9324,151.0833,91.4524,29.4977,0.2624,3.2816,1.6022,2.2762,1.4543,1.307,1.6022,0.9674,2676.4634,0.0,1.0,133.2772,0.233426,1.0,0.198,Johansen Fm. 4
2707.6908,8.3488,-0.0235,89.5626,154.8805,93.5986,41.4047,0.2702,3.2816,1.015,2.2636,0.9342,0.9184,1.015,0.9286,2676.6157,0.0,1.0,154.5676,0.240884,1.0,0.1986,Johansen Fm. 4
2707.8432,8.3685,-0.0252,90.5174,158.7825,95.2721,54.4127,0.2813,3.2816,0.8406,2.2495,0.7899,0.77,0.8406,0.845,2676.7681,0.0,1.0,171.0647,0.249245,1.0,0.2041,Johansen Fm. 4
2707.9956,8.3702,-0.026,90.5748,162.5553,91.625,70.5302,0.2945,3.2816,0.8157,2.2411,0.7639,0.7285,0.8157,0.7443,2676.9207,0.0,1.0,152.0047,0.254219,1.0,0.2206,Johansen Fm. 4
2708.148,8.3581,-0.0266,91.9987,165.6058,94.5834,97.2397,0.3012,3.2816,0.7865,2.2354,0.7354,0.6927,0.7865,0.6318,2677.073,0.0,1.0,149.4994,0.25764,1.0,0.2272,Johansen Fm. 4
2708.3004,8.3618,-0.0272,95.1165,168.2722,91.1956,120.6634,0.3012,3.2816,0.7216,2.2295,0.6759,0.6195,0.7216,0.5717,2677.2253,0.0,1.0,176.7631,0.26112,1.0,0.2201,Johansen Fm. 4
2708.4528,8.3628,-0.0273,97.0735,170.2973,88.4719,120.9589,0.3106,3.2816,0.7551,2.2285,0.7119,0.6239,0.7551,0.5746,2677.3777,0.0,1.0,141.1308,0.261712,1.0,0.2378,Johansen Fm. 4
2708.6052,8.3696,-0.0276,95.9974,171.833,81.146,108.9597,0.3264,3.2816,0.7455,2.2284,0.6931,0.6116,0.7455,0.5696,2677.53,0.0,1.0,92.5109,0.261779,1.0,0.2692,Johansen Fm. 4
2708.7576,8.3547,-0.0254,92.7364,173.2335,84.9443,95.3264,0.3364,3.2816,0.7413,2.231,0.6817,0.6008,0.7413,0.5601,2677.6826,0.0,1.0,65.6255,0.260219,1.0,0.2923,Johansen Fm. 4
2708.91,8.3618,-0.0227,93.2179,174.8002,87.8766,90.5465,0.3322,3.2816,0.7447,2.2321,0.6835,0.6006,0.7447,0.5523,2677.835,0.0,1.0,71.2131,0.259586,1.0,0.2852,Johansen Fm. 4
2709.0624,8.3645,-0.0198,95.8779,175.7504,88.0533,91.5481,0.3264,3.2816,0.7524,2.2326,0.684,0.6047,0.7524,0.5688,2677.9873,0.0,1.0,81.8921,0.259252,1.0,0.2744,Johansen Fm. 4
2709.2148,8.3626,-0.0205,96.0787,176.3955,82.0901,94.0667,0.3301,3.2816,0.7322,2.2268,0.6609,0.6114,0.7322,0.5848,2678.1396,0.0,1.0,87.3991,0.262692,1.0,0.2749,Johansen Fm. 4
2709.3672,8.3618,-0.0232,95.0067,177.8272,87.9928,88.604,0.3261,3.2816,0.6647,2.2187,0.5982,0.5557,0.6647,0.5446,2678.292,0.0,1.0,122.6695,0.26753,1.0,0.2572,Johansen Fm. 4
2709.5196,8.3702,-0.0274,90.7304,176.727,94.27,77.8395,0.315,3.2816,0.6576,2.2103,0.5919,0.5487,0.6576,0.5179,2678.4446,0.0,1.0,209.9333,0.272496,1.0,0.2251,Johansen Fm. 4
2709.672,8.3802,-0.029,90.5271,173.4721,98.7578,76.6297,0.3067,3.2816,0.6506,2.2144,0.5855,0.5442,0.6506,0.5174,2678.5969,0.0,1.0,233.5292,0.270058,1.0,0.2134,Johansen Fm. 4
2709.8244,8.3611,-0.0264,90.3676,167.9378,89.6244,137.3745,0.3044,3.2816,1.0246,2.2358,0.9245,0.8265,1.0246,0.6316,2678.7493,0.0,1.0,135.5552,0.257377,1.0,0.234,Johansen Fm. 4
2709.9768,8.3687,-0.0281,90.548,162.6573,87.9543,230.5901,0.2988,3.2816,0.8733,2.2422,0.8001,0.7321,0.8733,0.6173,2678.9016,0.0,1.0,131.3699,0.253595,1.0,0.2305,Johansen Fm. 4
2710.1292,8.3734,-0.0321,93.5087,163.7418,83.4226,293.148,0.2955,3.2816,0.8485,2.2282,0.7769,0.7109,0.8485,0.5971,2679.054,0.0,1.0,213.6258,0.261888,1.0,0.2073,Johansen Fm. 4
2710.2816,8.3637,-0.0353,97.115,169.0949,83.4287,314.8765,0.2992,3.2816,0.6591,2.2054,0.6076,0.5637,0.6591,0.5099,2679.2063,0.0,1.0,369.6972,0.275388,1.0,0.1876,Johansen Fm. 4
2710.434,8.3955,-0.03,98.7349,175.3003,76.817,338.5612,0.3132,3.2816,0.6906,2.1976,0.6497,0.5941,0.6906,0.526,2679.3589,0.0,1.0,316.7219,0.280048,1.0,0.2063,Johansen Fm. 4
2710.5864,8.4006,-0.0239,98.6519,180.9337,76.6742,395.2746,0.3215,3.2816,0.6016,2.1959,0.5805,0.5356,0.6016,0.4901,2679.5112,0.0,1.0,265.3904,0.281042,1.0,0.221,Johansen Fm. 4
2710.7388,8.3986,-0.0217,96.8034,185.0053,78.1188,472.3401,0.3237,3.2816,0.5987,2.1909,0.5787,0.5312,0.5987,0.4671,2679.6636,0.0,1.0,287.5799,0.283972,1.0,0.2196,Johansen Fm. 4
2710.8912,8.4121,-0.0226,95.1834,186.9464,82.2552,491.0327,0.3282,3.2816,0.6051,2.1898,0.5864,0.5368,0.6051,0.4758,2679.8159,0.0,1.0,263.4562,0.28466,1.0,0.2271,Johansen Fm. 4
2711.0436,8.4468,-0.0219,95.8982,187.0938,83.3884,474.8697,0.337,3.2816,0.5767,2.1963,0.5657,0.5115,0.5767,0.5303,2679.9683,0.0,1.0,172.6967,0.280783,1.0,0.2525,Johansen Fm. 4
2711.196,8.3921,-0.0196,96.9869,185.5152,86.7133,549.6111,0.3306,3.2816,0.6477,2.204,0.6394,0.5932,0.6477,0.5696,2680.1208,0.0,1.0,164.7951,0.276206,1.0,0.2488,Johansen Fm. 4
2711.3484,8.3928,-0.0188,95.8508,183.5292,88.4429,437.4837,0.3224,3.2816,0.6446,2.2042,0.6358,0.5934,0.6446,0.5263,2680.2732,0.0,1.0,204.8457,0.276126,1.0,0.2325,Johansen Fm. 4
2711.5008,8.3875,-0.0212,94.7099,181.1587,91.1715,364.395,0.3138,3.2816,0.646,2.2159,0.6376,0.5961,0.646,0.503,2680.4255,0.0,1.0,185.0842,0.269167,1.0,0.2292,Johansen Fm. 4
2711.6532,8.3873,-0.0292,90.5055,177.8336,89.2155,250.7716,0.2979,3.2816,0.6203,2.2372,0.6112,0.5787,0.6203,0.4981,2680.5779,0.0,1.0,154.8024,0.256522,1.0,0.2228,Johansen Fm. 4
2711.8056,8.407,-0.0325,84.4488,173.7354,86.5841,102.2608,0.2602,3.2816,1.4069,2.2879,1.3236,1.2143,1.4069,0.6614,2680.7302,0.0,1.0,101.6531,0.226494,1.0,0.2073,Johansen Fm. 4
2711.958,8.4674,-0.0261,79.0976,166.7144,84.6705,9.7298,0.2232,3.2816,1.5338,2.3576,1.4371,1.3632,1.5338,0.9941,2680.8828,0.0,1.0,38.1044,0.185194,1.0,0.2159,Johansen Fm. 4
2712.1104,8.4583,-0.0146,73.841,156.5641,81.6751,5.792,0.1864,3.2816,1.523,2.4315,1.4239,1.3479,1.523,2.6578,2681.0352,0.0,1.0,12.6116,0.1414,1.0,0.2299,Johansen Fm. 4
2712.2628,8.4601,-0.0058,72.5848,144.024,80.891,4.4872,0.1572,3.2816,1.5257,2.4635,1.4269,1.3511,1.5257,5.387,2681.1875,0.0,1.0,11.1468,0.122415,1.0,0.2095,Johansen Fm. 4
2712.4152,8.4468,0.0002,75.8832,133.3406,80.1486,9.6333,0.1545,3.2816,2.0226,2.4538,1.8776,1.7514,2.0226,8.9348,2681.3398,0.0,1.0,15.7873,0.128181,1.0,0.1927,Johansen Fm. 4
2712.5676,8.3825,0.0083,79.0819,131.9341,84.3066,29.2648,0.1763,3.2816,1.9243,2.4189,1.7665,1.7271,1.9243,3.8904,2681.4922,0.0,1.0,23.589,0.148845,1.0,0.195,Johansen Fm. 4
2712.72,8.3816,0.0058,87.6058,139.947,90.0179,75.6325,0.2284,3.2816,0.7524,2.3591,0.7019,0.7122,0.7524,1.2425,2681.6448,0.0,1.0,31.6595,0.184288,1.0,0.2283,Johansen Fm. 4
2712.8724,8.3883,-0.0032,92.7387,152.2509,91.8125,139.3268,0.2954,3.2816,0.6745,2.2927,0.6357,0.654,0.6745,0.7122,2681.7971,0.0,1.0,34.2475,0.223623,1.0,0.2836,Johansen Fm. 4
2713.0248,8.3883,-0.0142,94.6372,164.4943,96.1112,195.8947,0.3201,3.2816,0.6881,2.2345,0.6528,0.6681,0.6881,0.564,2681.9495,0.0,1.0,92.1863,0.258141,1.0,0.2638,Johansen Fm. 4
2713.1772,8.3922,-0.0146,95.1938,171.3018,96.1175,234.9792,0.3247,3.2816,0.7067,2.2187,0.6896,0.6575,0.7067,0.5366,2682.1018,0.0,1.0,127.3173,0.267488,1.0,0.2544,Johansen Fm. 4
2713.3296,8.3986,-0.0129,95.0874,174.3115,97.4756,253.721,0.3318,3.2816,0.6808,2.2175,0.6708,0.6205,0.6808,0.5144,2682.2542,0.0,1.0,108.9785,0.268214,1.0,0.2671,Johansen Fm. 4
2713.482,8.3921,-0.0113,95.0992,175.6422,102.0922,256.7589,0.3322,3.2816,0.6737,2.2167,0.6682,0.6114,0.6737,0.5062,2682.4067,0.0,1.0,110.4546,0.268728,1.0,0.2669,Johansen Fm. 4
2713.6344,8.3922,-0.0126,94.6746,176.1758,110.3227,243.8353,0.3493,3.2816,0.6794,2.2105,0.6881,0.6004,0.6794,0.5308,2682.5591,0.0,1.0,82.7151,0.272353,1.0,0.294,Johansen Fm. 4
2713.7868,8.3986,-0.014,94.1635,176.1261,113.228,186.9488,0.3449,3.2816,0.674,2.2087,0.6908,0.579,0.674,0.5339,2682.7114,0.0,1.0,98.2501,0.273451,1.0,0.2829,Johansen Fm. 4
2713.9392,8.3979,-0.016,94.0364,175.7538,109.744,140.8711,0.3399,3.2816,0.6754,2.2093,0.6837,0.5836,0.6754,0.5453,2682.8638,0.0,1.0,110.7136,0.27311,1.0,0.2735,Johansen Fm. 4
2714.0916,8.3875,-0.0166,93.8588,175.5348,102.9789,127.2356,0.3255,3.2816,0.6699,2.2135,0.6756,0.5752,0.6699,0.5453,2683.0161,0.0,1.0,144.5787,0.270593,1.0,0.2498,Johansen Fm. 4
2714.244,8.3792,-0.0182,93.3237,175.5446,99.0057,134.5378,0.3266,3.2816,0.6645,2.2145,0.6645,0.5743,0.6645,0.5527,2683.1685,0.0,1.0,136.3585,0.270006,1.0,0.2532,Johansen Fm. 4
2714.3964,8.3986,-0.0195,92.4866,174.855,94.0293,123.7534,0.3245,3.2816,0.6841,2.2206,0.6643,0.5953,0.6841,0.5538,2683.321,0.0,1.0,121.5645,0.266396,1.0,0.2561,Johansen Fm. 4
2714.5488,8.3922,-0.0201,90.9163,172.3005,94.4087,61.5876,0.3164,3.2816,0.7255,2.2408,0.6952,0.6282,0.7255,0.6415,2683.4734,0.0,1.0,85.0026,0.254394,1.0,0.264,Johansen Fm. 4
2714.7012,8.3858,-0.0206,89.8842,167.6186,90.63,21.2478,0.3095,3.2816,0.7448,2.2573,0.7109,0.6434,0.7448,0.7247,2683.6257,0.0,1.0,64.0603,0.244623,1.0,0.2698,Johansen Fm. 4
2714.8536,8.3873,-0.0212,90.3346,162.7693,90.6362,28.3447,0.2984,3.2816,0.8175,2.2584,0.7742,0.6912,0.8175,0.7635,2683.7781,0.0,1.0,83.8085,0.243989,1.0,0.2489,Johansen Fm. 4
2715.006,8.3864,-0.0202,91.2592,161.0795,84.9885,60.8929,0.3128,3.2816,0.8601,2.2468,0.8153,0.7347,0.8601,0.6915,2683.9304,0.0,1.0,78.9336,0.250846,1.0,0.264,Johansen Fm. 4
2715.1584,8.3986,-0.019,91.5834,161.843,86.0627,91.1673,0.3374,3.2816,0.8264,2.2408,0.7908,0.7482,0.8264,0.6637,2684.083,0.0,1.0,48.3441,0.254406,1.0,0.3059,Johansen Fm. 4
2715.3108,8.4177,-0.0188,91.196,163.3798,84.8918,107.1838,0.3261,3.2816,0.8852,2.2425,0.8443,0.7993,0.8852,0.6475,2684.2354,0.0,1.0,62.5401,0.25343,1.0,0.2853,Johansen Fm. 4
2715.4632,8.4159,-0.02,91.3689,163.84,81.3499,104.6479,0.3144,3.2816,0.8993,2.2448,0.8582,0.815,0.8993,0.6655,2684.3877,0.0,1.0,80.2599,0.252065,1.0,0.2647,Johansen Fm. 4
2715.6156,8.4315,-0.0187,91.6445,163.183,79.6703,91.1137,0.3056,3.2816,0.8114,2.251,0.7719,0.751,0.8114,0.7738,2684.54,0.0,1.0,85.2781,0.24836,1.0,0.2544,Johansen Fm. 4
2715.768,8.4185,-0.0156,90.2616,162.0911,79.2128,85.9832,0.3137,3.2816,0.9225,2.2612,0.8674,0.8441,0.9225,0.987,2684.6924,0.0,1.0,51.2219,0.242313,1.0,0.2656,Johansen Fm. 4
2715.9204,8.3949,-0.012,89.0638,160.6812,85.0959,74.3205,0.3147,3.2816,0.8603,2.2734,0.8063,0.7983,0.8603,1.0225,2684.845,0.0,1.0,35.344,0.235118,1.0,0.2992,Johansen Fm. 4
2716.0728,8.399,-0.0105,88.2941,158.8872,87.5488,50.5834,0.2882,3.2816,1.0551,2.2929,0.9782,0.949,1.0551,0.9334,2684.9973,0.0,1.0,41.492,0.223555,1.0,0.2693,Johansen Fm. 4
2716.2252,8.4047,-0.0091,86.1826,156.0817,86.3206,27.5978,0.2366,3.2816,0.9831,2.3267,0.9127,0.8902,0.9831,1.0895,2685.1497,0.0,1.0,63.7904,0.203512,1.0,0.2062,Johansen Fm. 4
2716.3776,8.3964,-0.0086,82.2632,152.864,86.0114,12.2919,0.1919,3.2816,0.8778,2.3518,0.8206,0.8098,0.8778,1.5773,2685.302,0.0,1.0,104.0852,0.188611,1.0,0.1467,Johansen Fm. 4
2716.53,8.3811,-0.0074,82.0979,150.208,88.0038,5.6966,0.1857,3.2816,1.5288,2.352,1.4309,1.3734,1.5288,1.6444,2685.4543,0.0,1.0,122.6327,0.188529,1.0,0.1344,Johansen Fm. 4
2716.6824,8.3734,-0.0092,84.7339,150.8076,89.6627,12.3344,0.2075,3.2816,1.363,2.3112,1.2826,1.2389,1.363,0.9893,2685.6069,0.0,1.0,216.7789,0.21269,1.0,0.1297,Johansen Fm. 4
2716.8348,8.3798,-0.012,88.5045,155.1171,84.8698,36.84,0.2394,3.2816,1.1314,2.2663,1.067,1.0388,1.1314,0.6757,2685.7593,0.0,1.0,328.3712,0.239316,1.0,0.1402,Johansen Fm. 4
2716.9872,8.3809,-0.0163,91.3895,161.952,79.7958,72.2128,0.2725,3.2816,0.7864,2.2317,0.7429,0.732,0.7864,0.5784,2685.9116,0.0,1.0,359.8358,0.259836,1.0,0.1654,Johansen Fm. 4
2717.1396,8.3819,-0.0189,93.1913,167.4008,75.9338,114.6348,0.2997,3.2816,0.6936,2.2185,0.6626,0.67,0.6936,0.5655,2686.064,0.0,1.0,250.8389,0.267617,1.0,0.2043,Johansen Fm. 4
2717.292,8.3802,-0.0199,92.9893,169.0114,77.8743,163.4703,0.301,3.2816,0.6556,2.2149,0.6294,0.6174,0.6556,0.5713,2686.2163,0.0,1.0,268.4633,0.269765,1.0,0.2026,Johansen Fm. 4
2717.4444,8.3819,-0.0196,91.6431,167.9785,80.1449,218.3255,0.292,3.2816,0.7322,2.2185,0.7068,0.6757,0.7322,0.6056,2686.3689,0.0,1.0,309.74,0.267659,1.0,0.1887,Johansen Fm. 4
2717.5968,8.3948,-0.0171,90.6698,165.0284,87.033,230.1275,0.2987,3.2816,0.7657,2.2269,0.7384,0.7006,0.7657,0.643,2686.5212,0.0,1.0,203.7451,0.262668,1.0,0.212,Johansen Fm. 4
2717.7492,8.3882,-0.0155,89.9234,162.5338,86.2915,233.1187,0.3073,3.2816,0.8227,2.2361,0.7953,0.7484,0.8227,0.7015,2686.6736,0.0,1.0,124.254,0.25721,1.0,0.2402,Johansen Fm. 4
2717.9016,8.3761,-0.0134,90.7672,161.6273,84.6235,239.9021,0.3121,3.2816,0.8126,2.2383,0.7907,0.7252,0.8126,0.7293,2686.8259,0.0,1.0,102.5343,0.255879,1.0,0.2524,Johansen Fm. 4
2718.054,8.4175,-0.0126,91.5078,162.8178,77.8413,241.4418,0.3239,3.2816,0.7997,2.2376,0.7725,0.7021,0.7997,0.6961,2686.9783,0.0,1.0,76.2206,0.256313,1.0,0.2531,Johansen Fm. 4
2718.2064,8.4184,-0.0119,92.4343,165.1756,75.7464,200.8104,0.3402,3.2816,0.705,2.232,0.6815,0.6308,0.705,0.635,2687.1309,0.0,1.0,57.5461,0.259647,1.0,0.2341,Johansen Fm. 4
2718.3588,8.4192,-0.0124,93.0273,167.615,76.7813,177.1867,0.3524,3.2816,0.7008,2.2236,0.6757,0.625,0.7008,0.5897,2687.2832,0.0,1.0,52.6224,0.264601,1.0,0.2435,Johansen Fm. 4
2718.5112,8.4309,-0.0138,92.9321,169.516,75.5485,147.72,0.3456,3.2816,0.7048,2.2166,0.6811,0.6288,0.7048,0.5832,2687.4355,0.0,1.0,77.0336,0.268741,1.0,0.2323,Johansen Fm. 4
2718.6636,8.4185,-0.0163,92.9564,170.5411,78.8006,112.0325,0.3332,3.2816,0.6937,2.2103,0.6797,0.6207,0.6937,0.6029,2687.5879,0.0,1.0,128.8884,0.272508,1.0,0.2613,Johansen Fm. 4
2718.816,8.4301,-0.0187,92.8605,171.0062,82.156,92.2196,0.3225,3.2816,0.7316,2.2078,0.732,0.6489,0.7316,0.6151,2687.7402,0.0,1.0,184.2493,0.273971,1.0,0.237,Johansen Fm. 4
2718.9684,8.4315,-0.021,92.97,171.3521,85.9068,81.9227,0.3223,3.2816,0.7059,2.2038,0.7086,0.6284,0.7059,0.5868,2687.8926,0.0,1.0,207.5307,0.276337,1.0,0.2319,Johansen Fm. 4
2719.1208,8.4616,-0.0227,93.4469,172.2481,85.0235,109.7673,0.3328,3.2816,0.6525,2.197,0.6533,0.5857,0.6525,0.5506,2688.0452,0.0,1.0,189.94,0.280387,1.0,0.2448,Johansen Fm. 4
2719.2732,8.4909,-0.023,94.3038,173.4471,83.305,133.5823,0.3454,3.2816,0.6349,2.1966,0.6327,0.578,0.6349,0.4302,2688.1975,0.0,1.0,136.6557,0.280616,1.0,0.2696,Johansen Fm. 4
2719.4256,8.4468,-0.0216,94.7811,174.4425,87.9977,140.2023,0.3369,3.2816,0.6519,2.2054,0.6471,0.6031,0.6519,0.4416,2688.3499,0.0,1.0,133.8206,0.275404,1.0,0.263,Johansen Fm. 4
2719.578,8.4544,-0.0195,94.4964,174.4736,88.8485,145.4681,0.3308,3.2816,0.7083,2.217,0.6958,0.6751,0.7083,0.4538,2688.5022,0.0,1.0,113.2824,0.268498,1.0,0.2646,Johansen Fm. 4
2719.7304,8.4356,-0.0185,92.7119,172.6512,90.489,83.8842,0.3368,3.2816,0.6647,2.227,0.6469,0.6386,0.6647,0.5329,2688.6545,0.0,1.0,72.6916,0.262611,1.0,0.2884,Johansen Fm. 4
2719.8828,8.4288,-0.0127,88.6894,167.8735,86.3676,40.8521,0.3294,3.2816,0.7516,2.2719,0.7173,0.6949,0.7516,0.6656,2688.8071,0.0,1.0,24.8151,0.236005,1.0,0.3268,Johansen Fm. 4
2720.0352,8.4315,-0.0066,85.187,160.9797,85.2458,15.7553,0.3037,3.2816,1.9306,2.3341,1.8181,1.7014,1.9306,0.9863,2688.9595,0.0,1.0,8.4806,0.199123,1.0,0.3204,Johansen Fm. 4
2720.1876,8.4353,-0.0041,84.0918,153.7142,88.1679,5.2499,0.2856,3.2816,2.0001,2.3793,1.8914,1.891,2.0001,1.9769,2689.1118,0.0,1.0,3.8232,0.172306,1.0,0.347,Johansen Fm. 4
2720.34,8.406,-0.008,83.5597,148.064,91.6028,3.2652,0.2853,3.2816,1.756,2.3817,1.6621,1.6977,1.756,1.9987,2689.2642,0.0,1.0,3.6037,0.170891,1.0,0.3688,Johansen Fm. 4
2720.4924,8.4052,-0.0113,83.494,145.8517,97.1992,2.3923,0.296,3.2816,1.7535,2.3704,1.6594,1.6931,1.7535,1.8755,2689.4165,0.0,1.0,3.7202,0.17759,1.0,0.3768,Johansen Fm. 4
2720.6448,8.4052,-0.01,83.7867,145.6758,99.1964,3.2946,0.2953,3.2816,2.3927,2.3761,2.2744,2.3511,2.3927,1.8889,2689.5691,0.0,1.0,3.2241,0.174216,1.0,0.3822,Johansen Fm. 4
2720.7972,8.3986,-0.0125,83.9568,147.1513,98.5047,5.4649,0.2973,3.2816,1.2981,2.3596,1.2432,1.2814,1.2981,1.3871,2689.7214,0.0,1.0,4.8784,0.183998,1.0,0.3667,Johansen Fm. 4
2720.9496,8.4137,-0.0173,84.85,148.7276,101.3514,10.0203,0.3119,3.2816,1.0356,2.3265,0.9935,1.0173,1.0356,1.2933,2689.8738,0.0,1.0,8.442,0.203643,1.0,0.3565,Johansen Fm. 4
2721.102,8.4428,-0.02,86.9282,150.6187,101.0956,19.7024,0.3284,3.2816,0.9478,2.2927,0.9128,0.9367,0.9478,1.203,2690.0261,0.0,1.0,14.1504,0.223678,1.0,0.3494,Johansen Fm. 4
2721.2544,8.3949,-0.0166,89.7592,152.7393,96.1271,38.6002,0.3286,3.2816,0.9017,2.2864,0.8742,0.8941,0.9017,1.4442,2690.1785,0.0,1.0,16.7692,0.22736,1.0,0.3425,Johansen Fm. 4
